city,country,country_code,year,month,pm25,latitude,longitude,elevation,is_coast,avg_temp,precipitation,wind_speed,pressure,ndvi,electricity_demand,fossil_energy,population,area,population_density,large_airport,medium_airport,small_airport,public_transport_stops,monthly_congestion_level,gdp_per_capita,gdp_growth,tertiary_sector
Pune,India,IND,2024,11,63.2,18.5213738,73.8545071,554,0,22.4,2.9,6.9,1013.4,0.08244018351,133.51,0.7753,6819000,650,10490.76923,0.0,1.0,0.0,177.0,0.27,2480.8,0.0828,0.5897
Pune,India,IND,2024,12,52.7,18.51957,73.85535,554,0,22.4,2.9,6.9,1013.4,0.08244018351,139.72,0.7683,6819000,650,10490.76923,0.0,1.0,0.0,177.0,0.27,2480.8,0.0828,0.5897
Riga,Latvia,LVA,2024,1,12.5,56.9493977,24.1051846,15,1,-4.6,40.4,14.6,1011.6,0.01276128101,0.66,0.525,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.33,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,2,9.8,56.9493977,24.1051846,15,1,1.5,40.8,13.2,1008.6,0.01276128101,0.59,0.44,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.33,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,3,12.2,56.9493977,24.1051846,15,1,4.7,51.1,13.1,1009.8,0.01276128101,0.58,0.1848,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.32,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,4,9.0,56.9493977,24.1051846,15,1,8.2,62.1,12.9,1011.1,0.01276128101,0.55,0.0641,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.37,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,5,9.9,56.9493977,24.1051846,15,1,15.9,21.4,11.1,1019.6,0.01276128101,0.53,0.0,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.35,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,6,7.4,56.9493977,24.1051846,15,1,18.0,28.1,10.1,1012.3,0.01276128101,0.5,0.0,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.29,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,7,5.8,56.9493977,24.1051846,15,1,20.1,183.1,11.4,1012.3,0.01276128101,0.55,0.2759,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.3,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,8,7.2,56.9493977,24.1051846,15,1,19.2,130.8,10.5,1013.9,0.01276128101,0.54,0.3226,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.34,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,9,11.1,56.9493977,24.1051846,15,1,17.3,78.5,10.8,1018.3,0.01276128101,0.53,0.4667,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.37,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,10,8.5,56.9493977,24.1051846,15,1,9.3,27.8,11.1,1018.0,0.01276128101,0.59,0.2857,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.39,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,11,7.6,56.9493977,24.1051846,15,1,4.7,45.8,14.9,1014.2,0.01276128101,0.61,0.4286,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.41,22502.8,0.0349,0.7381
Riga,Latvia,LVA,2024,12,9.0,56.9493977,24.1051846,15,1,2.4,45.8,14.4,1015.8,0.01276128101,0.65,0.3514,603000,272,2216.911765,1.0,0.0,0.0,1082.0,0.4,22502.8,0.0349,0.7381
Rome,Italy,ITA,2024,1,16.1,41.8933203,12.4829321,48,0,9.1,40.9,11.6,1018.3,0.07589874058,25.62,0.5671,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.31,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,2,17.2,41.8933203,12.4829321,48,0,10.4,103.2,11.6,1016.4,0.07589874058,24.26,0.5534,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.34,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,3,9.0,41.8933203,12.4829321,48,0,12.5,62.4,11.4,1016.0,0.07589874058,24.45,0.4579,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.37,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,4,7.6,41.8933203,12.4829321,48,0,14.8,18.7,11.1,1015.5,0.07589874058,22.1,0.37770000000000004,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.35,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,5,6.0,41.8933203,12.4829321,48,0,18.3,120.4,10.5,1013.3,0.07589874058,23.19,0.358,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.38,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,6,5.8,41.8933203,12.4829321,48,0,23.4,22.6,10.4,1014.0,0.07589874058,24.01,0.39289999999999997,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.32,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,7,8.2,41.8933203,12.4829321,48,0,28.0,18.6,10.4,1012.1,0.07589874058,29.85,0.4842,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.28,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,8,9.1,41.8933203,12.4829321,48,0,29.1,67.4,9.3,1012.8,0.07589874058,26.57,0.5311,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.11,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,9,6.5,41.8933203,12.4829321,48,0,22.2,116.2,10.2,1013.2,0.07589874058,24.32,0.521,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.42,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,10,7.8,41.8933203,12.4829321,48,0,18.1,163.5,9.0,1017.8,0.07589874058,23.75,0.4939,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.46,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,11,14.9,41.8933203,12.4829321,48,0,12.3,13.2,10.5,1020.6,0.07589874058,24.43,0.598,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.39,39003.3,0.047599999999999996,0.752
Rome,Italy,ITA,2024,12,13.8,41.8933203,12.4829321,48,0,9.0,13.2,10.2,1018.8,0.07589874058,24.65,0.6048,3239000,1145,2828.820961,1.0,1.0,0.0,4620.0,0.46,39003.3,0.047599999999999996,0.752
San Diego,USA,USA,2024,1,6.0,32.7174202,-117.162772,20,1,13.5,92.7,6.9,1018.6,0.03216506437,386.19,0.6228,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.22,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,2,4.5,32.7174202,-117.162772,20,1,14.3,116.4,9.1,1017.7,0.03216506437,325.83,0.5445,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.23,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,3,3.6,32.7174202,-117.162772,20,1,15.2,64.5,10.1,1017.3,0.03216506437,330.46,0.5169,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.25,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,4,5.0,32.7174202,-117.162772,20,1,15.9,4.1,9.6,1016.9,0.03216506437,317.28,0.5095000000000001,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.24,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,5,6.3,32.7174202,-117.162772,20,1,16.9,1.8,10.0,1014.9,0.03216506437,354.35,0.544,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.23,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,6,7.1,32.7174202,-117.162772,20,1,19.1,0.0,10.1,1012.3,0.03216506437,399.65,0.5858,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.23,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,7,8.3,32.7174202,-117.162772,20,1,21.5,0.0,9.5,1013.4,0.03216506437,441.32,0.6428,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.24,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,8,8.2,32.7174202,-117.162772,20,1,22.5,0.0,8.7,1014.4,0.03216506437,433.68,0.6362,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.25,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,9,7.7,32.7174202,-117.162772,20,1,21.8,0.5,9.5,1014.8,0.03216506437,368.73,0.6169,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.24,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,10,8.0,32.7174202,-117.162772,20,1,19.0,0.0,7.4,1015.1,0.03216506437,342.81,0.5734,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.27,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,11,5.6,32.7174202,-117.162772,20,1,15.7,3.3,6.3,1016.9,0.03216506437,330.11,0.5595,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.25,82769.4,0.0382,0.8145
San Diego,USA,USA,2024,12,10.3,32.7174202,-117.162772,20,1,14.2,0.3,5.1,1019.9,0.03216506437,368.24,0.5769,3078000,1748,1760.869565,2.0,1.0,0.0,1109.0,0.28,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,1,4.0,37.77493,-122.41942,16,1,11.3,102.7,10.8,1019.2,0.02991402412,386.19,0.6228,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.29,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,2,3.0,37.77493,-122.41942,16,1,11.5,94.2,12.7,1015.8,0.02991402412,325.83,0.5445,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.3,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,3,2.3,37.77493,-122.41942,16,1,12.5,71.0,15.5,1016.6,0.02991402412,330.46,0.5169,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.31,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,4,3.3,37.77493,-122.41942,16,1,13.3,27.1,15.3,1017.4,0.02991402412,317.28,0.5095000000000001,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.29,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,5,3.8,37.77493,-122.41942,16,1,14.6,18.5,15.6,1014.9,0.02991402412,354.35,0.544,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.33,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,6,4.3,37.77493,-122.41942,16,1,16.5,0.0,15.6,1012.7,0.02991402412,399.65,0.5858,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.33,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,7,3.7,37.77493,-122.41942,16,1,18.8,0.0,14.9,1013.6,0.02991402412,441.32,0.6428,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.31,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,8,3.8,37.77493,-122.41942,16,1,18.3,1.0,14.6,1015.7,0.02991402412,433.68,0.6362,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.34,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,9,3.4,37.77493,-122.41942,16,1,18.0,0.0,13.8,1012.2,0.02991402412,368.73,0.6169,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.35,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,10,4.3,37.77493,-122.41942,16,1,18.6,2.6,10.0,1016.2,0.02991402412,342.81,0.5734,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.36,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,11,3.9,37.77493,-122.41942,16,1,13.5,39.4,11.8,1018.4,0.02991402412,330.11,0.5595,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.33,82769.4,0.0382,0.8145
San Francisco,USA,USA,2024,12,10.3,37.77493,-122.41942,16,1,12.2,79.0,9.6,1021.5,0.02991402412,368.24,0.5769,6844000,3634,1883.324161,2.0,2.0,0.0,3556.0,0.34,82769.4,0.0382,0.8145
Santiago,Chile,CHL,2024,1,11.0,-33.4377756,-70.6504502,570,0,22.9,0.0,4.5,1013.4,0.02979359356,7.34,0.2561,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.27,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,2,11.1,-33.4377756,-70.6504502,570,0,23.0,7.9,4.1,1013.3,0.02979359356,7.0,0.3557,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.23,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,3,10.7,-33.4377756,-70.6504502,570,0,20.4,0.5,3.4,1014.8,0.02979359356,7.28,0.375,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.34,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,4,15.4,-33.4377756,-70.6504502,570,0,15.4,24.6,2.3,1017.5,0.02979359356,6.79,0.4507,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.38,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,5,26.0,-33.4377756,-70.6504502,570,0,9.0,143.8,1.4,1020.8,0.02979359356,7.48,0.44920000000000004,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.38,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,6,22.5,-33.4377756,-70.6504502,570,0,11.2,248.1,1.1,1020.1,0.02979359356,7.16,0.3325,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.37,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,7,38.9,-33.4377756,-70.6504502,570,0,8.2,0.6,0.9,1022.0,0.02979359356,7.35,0.3157,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.37,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,8,24.4,-33.4377756,-70.6504502,570,0,10.2,12.1,1.9,1022.5,0.02979359356,7.16,0.3059,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.4,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,9,16.3,-33.4377756,-70.6504502,570,0,12.2,23.5,2.8,1019.8,0.02979359356,6.67,0.2563,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.34,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,10,12.9,-33.4377756,-70.6504502,570,0,16.6,34.6,3.7,1017.2,0.02979359356,6.86,0.2114,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.4,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,11,8.4,-33.4377756,-70.6504502,570,0,18.4,1.5,6.1,1017.0,0.02979359356,6.79,0.1812,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.4,17067.8,0.0454,0.6681
Santiago,Chile,CHL,2024,12,9.9,-33.4377756,-70.6504502,570,0,20.1,1.5,6.5,1015.3,0.02979359356,7.31,0.2161,7099000,1147,6189.189189,1.0,0.0,0.0,5032.0,0.39,17067.8,0.0454,0.6681
Sao Paolo,Brazil,BRA,2024,1,7.8,-23.5506507,-46.6333824,762,0,22.1,199.5,14.1,1013.8,0.03444316588,59.13,0.0726,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.29,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,2,10.3,-23.5506507,-46.6333824,762,0,22.2,155.2,11.4,1015.5,0.03444316588,57.95,0.056900000000000006,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.4,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,3,10.0,-23.5506507,-46.6333824,762,0,21.9,150.4,12.5,1015.6,0.03444316588,61.46,0.0509,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.43,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,4,15.4,-23.5506507,-46.6333824,762,0,21.0,25.3,11.4,1016.4,0.03444316588,57.51,0.0512,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.41,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,5,15.2,-23.5506507,-46.6333824,762,0,20.2,58.1,13.5,1017.5,0.03444316588,57.79,0.06559999999999999,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.4,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,6,21.5,-23.5506507,-46.6333824,762,0,18.0,8.9,12.4,1019.5,0.03444316588,53.73,0.07730000000000001,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.4,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,7,21.5,-23.5506507,-46.6333824,762,0,16.2,42.6,11.4,1022.1,0.03444316588,56.13,0.0974,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.36,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,8,24.8,-23.5506507,-46.6333824,762,0,18.3,49.8,8.7,1020.2,0.03444316588,57.34,0.1109,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.44,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,9,34.1,-23.5506507,-46.6333824,762,0,21.9,14.9,10.0,1006.6,0.03444316588,58.01,0.1393,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.41,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,10,13.3,-23.5506507,-46.6333824,762,0,20.4,78.6,12.6,1016.5,0.03444316588,60.09,0.155,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.45,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,11,9.3,-23.5506507,-46.6333824,762,0,21.3,202.9,11.2,1015.2,0.03444316588,58.2,0.10619999999999999,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.5,10294.9,0.0356,0.715
Sao Paolo,Brazil,BRA,2024,12,8.2,-23.5506507,-46.6333824,762,0,22.3,105.3,11.4,1013.6,0.03444316588,59.31,0.0875,21486000,3649,5888.188545,1.0,1.0,0.0,6927.0,0.55,10294.9,0.0356,0.715
Sevilla,Spain,ESP,2024,1,16.3,37.38283,-5.97317,16,0,11.4,40.0,8.5,1023.5,0.04860026664,21.05,0.2144,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.18,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,2,12.3,37.38283,-5.97317,16,0,13.1,103.2,12.2,1022.2,0.04860026664,19.41,0.15289999999999998,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.2,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,3,11.4,37.38283,-5.97317,16,0,15.3,165.3,11.4,1019.3,0.04860026664,20.06,0.1435,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.2,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,4,10.4,37.38283,-5.97317,16,0,17.7,8.9,10.6,1016.3,0.04860026664,18.63,0.13419999999999999,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.24,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,5,9.8,37.38283,-5.97317,16,0,21.2,0.0,12.6,1013.7,0.04860026664,19.52,0.14679999999999999,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.19,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,6,11.1,37.38283,-5.97317,16,0,24.4,13.1,12.7,1012.3,0.04860026664,19.24,0.1568,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.18,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,7,13.4,37.38283,-5.97317,16,0,28.9,2.4,11.8,1011.3,0.04860026664,22.25,0.1891,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.13,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,8,14.5,37.38283,-5.97317,16,0,29.3,0.0,11.0,1010.4,0.04860026664,21.64,0.2078,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.09,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,9,13.4,37.38283,-5.97317,16,0,24.4,2.2,11.1,1013.1,0.04860026664,19.13,0.1924,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.22,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,10,8.5,37.38283,-5.97317,16,0,19.6,228.3,11.6,1015.1,0.04860026664,19.1,0.18899999999999997,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.26,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,11,12.7,37.38283,-5.97317,16,0,16.3,17.0,7.4,1020.4,0.04860026664,18.46,0.2768,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.23,33509.0,0.0518,0.7737999999999999
Sevilla,Spain,ESP,2024,12,14.3,37.38283,-5.97317,16,0,10.6,4.3,7.4,1026.5,0.04860026664,20.39,0.2968,1138000,272,4183.823529,0.0,1.0,0.0,1316.0,0.22,33509.0,0.0518,0.7737999999999999
Singapore,Singapore,SGP,2024,1,8.0,1.29027,103.85195,23,1,26.6,346.4,10.9,1010.8,0.08826715583,4.81,0.9834,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.31,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,2,10.8,1.29027,103.85195,23,1,27.8,100.0,14.4,1011.4,0.08826715583,4.57,0.9759,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.28,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,3,11.1,1.29027,103.85195,23,1,28.5,162.4,12.4,1010.2,0.08826715583,4.97,0.9758,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.28,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,4,9.8,1.29027,103.85195,23,1,28.9,172.6,7.2,1008.0,0.08826715583,5.01,0.9801000000000001,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.29,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,5,8.9,1.29027,103.85195,23,1,28.6,262.4,6.3,1008.0,0.08826715583,5.17,0.9806,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.29,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,6,10.6,1.29027,103.85195,23,1,28.1,226.4,6.0,1009.4,0.08826715583,4.91,0.9815999999999999,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.27,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,7,14.3,1.29027,103.85195,23,1,28.9,79.8,10.7,1008.7,0.08826715583,5.19,0.9769,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.31,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,8,11.8,1.29027,103.85195,23,1,28.4,129.7,8.5,1010.5,0.08826715583,5.13,0.9765999999999999,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.31,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,9,14.0,1.29027,103.85195,23,1,28.3,179.7,8.5,1009.7,0.08826715583,4.95,0.9756999999999999,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.31,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,10,15.0,1.29027,103.85195,23,1,27.9,228.0,5.6,1009.5,0.08826715583,5.1,0.9764,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.3,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,11,11.8,1.29027,103.85195,23,1,26.7,397.5,5.4,1008.6,0.08826715583,4.86,0.9815,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.3,84734.3,0.0487,0.7757
Singapore,Singapore,SGP,2024,12,10.2,1.29027,103.85195,23,1,27.3,397.5,9.3,1009.4,0.08826715583,4.95,0.9777,5926000,523,11330.78394,1.0,3.0,0.0,2437.0,0.26,84734.3,0.0487,0.7757
Sofia,Bulgaria,BGR,2024,1,18.2,42.6977028,23.3217359,551,0,0.4,40.7,9.4,1019.9,0.0438938376,4.0,0.4092,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.36,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,2,14.1,42.6977028,23.3217359,551,0,6.9,10.0,9.0,1017.9,0.0438938376,3.2,0.3375,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.38,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,3,12.8,42.6977028,23.3217359,551,0,10.2,33.7,9.2,1017.0,0.0438938376,3.19,0.29760000000000003,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.4,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,4,7.6,42.6977028,23.3217359,551,0,13.7,59.1,9.4,1016.0,0.0438938376,2.59,0.22219999999999998,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.41,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,5,6.7,42.6977028,23.3217359,551,0,14.6,82.4,9.4,1015.6,0.0438938376,2.57,0.2421,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.4,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,6,9.4,42.6977028,23.3217359,551,0,23.0,28.4,8.7,1014.6,0.0438938376,2.63,0.2241,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.34,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,7,8.9,42.6977028,23.3217359,551,0,24.6,15.7,9.4,1013.7,0.0438938376,2.96,0.32270000000000004,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.28,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,8,9.4,42.6977028,23.3217359,551,0,23.9,19.3,8.7,1013.7,0.0438938376,2.84,0.2762,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.28,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,9,9.2,42.6977028,23.3217359,551,0,17.6,22.9,8.3,1014.8,0.0438938376,2.33,0.2784,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.39,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,10,10.4,42.6977028,23.3217359,551,0,11.5,26.4,7.2,1021.6,0.0438938376,2.59,0.312,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.47,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,11,14.6,42.6977028,23.3217359,551,0,4.1,51.3,8.7,1023.0,0.0438938376,3.24,0.47600000000000003,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.48,15885.5,0.045700000000000005,0.7482
Sofia,Bulgaria,BGR,2024,12,12.8,42.6977028,23.3217359,551,0,2.3,72.2,10.0,1021.4,0.0438938376,3.54,0.439,1087000,207,5251.207729,1.0,0.0,0.0,1708.0,0.51,15885.5,0.045700000000000005,0.7482
Stockholm,Sweden,SWE,2024,1,4.2,59.3251172,18.0710935,29,1,-3.4,38.3,13.8,1009.8,0.005643773266,14.82,0.0,2200000,847,2597.402597,1.0,1.0,0.0,4.0,0.28,55516.8,0.0236,0.7576
Stockholm,Sweden,SWE,2024,2,5.9,59.3251172,18.0710935,29,1,0.3,55.9,12.5,1005.8,0.005643773266,12.75,0.0,2200000,847,2597.402597,1.0,1.0,0.0,4.0,0.24,55516.8,0.0236,0.7576
Stockholm,Sweden,SWE,2024,3,7.5,59.3251172,18.0710935,29,1,2.4,18.5,13.5,1008.3,0.005643773266,12.09,0.0,2200000,847,2597.402597,1.0,1.0,0.0,4.0,0.22,55516.8,0.0236,0.7576
Stockholm,Sweden,SWE,2024,4,5.1,59.3251172,18.0710935,29,1,4.7,44.5,14.5,1011.0,0.005643773266,10.65,0.0,2200000,847,2597.402597,1.0,1.0,0.0,4.0,0.26,55516.8,0.0236,0.7576
